"ID"	"symbol"
"Xe_016863"	"Xe_016863"
"Xe_016864"	"TRAF2_10"
"Xe_016865"	"TRAF2_11"
"Xe_016866"	"TRAF2_12"
"Xe_016867"	"TRAF2_13"
"Xe_016868"	"TRAF2_14"
"Xe_016869"	"TRAF2_15"
"Xe_016870"	"TRAF2_16"
"Xe_016871"	"TRAF2_17"
"Xe_016872"	"protein Hydra magnipapillata_52"
"Xe_016873"	"Xe_016873"
"Xe_016874"	"THAP10_21"
"Xe_016875"	"TRAF3_5"
"Xe_016876"	"Xe_016876"
"Xe_016877"	"Xe_016877"
"Xe_016878"	"TRAF2_18"
"Xe_016879"	"TRAF3_6"
"Xe_016880"	"Xe_016880"
"Xe_016881"	"TRAF2_19"
"Xe_016882"	"TRAF2_20"
"Xe_016883"	"Xe_016883"
"Xe_016884"	"TRAF3_7"
"Xe_016885"	"TRAF2_21"
"Xe_016886"	"TRAF2_22"
"Xe_016887"	"TRAF2_23"
"Xe_016888"	"TRAF2_24"
"Xe_016889"	"TNF receptor-associated factor 2_2"
"Xe_016890"	"TRAF2_25"
"Xe_016891"	"TRAF2_26"
"Xe_016892"	"TRAF2_27"
"Xe_016893"	"TRAF3_8"
"Xe_016894"	"Xe_016894"
"Xe_016895"	"Xe_016895"
"Xe_016896"	"Xe_016896"
"Xe_016897"	"TRAF2_28"
"Xe_016898"	"Xe_016898"
"Xe_016899"	"Xe_016899"
"Xe_016900"	"Xe_016900"
"Xe_016901"	"Xe_016901"
"Xe_016902"	"TRAF6_4"
"Xe_016903"	"Xe_016903"
"Xe_016904"	"Xe_016904"
"Xe_016905"	"Xe_016905"
"Xe_016906"	"Xe_016906"
"Xe_016907"	"Malignant fibrous histiocytoma amplified sequence 1"
"Xe_016908"	"NKX2-2_1"
"Xe_016909"	"Xe_016909"
"Xe_016910"	"Xe_016910"
"Xe_029025"	"to reverse transcriptase_5"
"Xe_016911"	"STYKc_134"
"Xe_016912"	"Xe_016912"
"Xe_016913"	"Xe_016913"
"Xe_016914"	"Xe_016914"
"Xe_016915"	"Xe_016915"
"Xe_016916"	"Xe_016916"
"Xe_016917"	"TPR_25"
"Xe_016918"	"Xe_016918"
"Xe_016919"	"Xe_016919"
"Xe_016920"	"Xe_016920"
"Xe_016921"	"Xe_016921"
"Xe_016922"	"Xe_016922"
"Xe_016923"	"Xe_016923"
"Xe_016924"	"STYKc_135"
"Xe_016925"	"Xe_016925"
"Xe_016926"	"Reverse transcriptase (RNA-dependent DNA polymerase)_39"
"Xe_016927"	"transposase domain-containing protein_2"
"Xe_016928"	"TRAF2_29"
"Xe_016929"	"Xe_016929"
"Xe_016930"	"STYKc_136"
"Xe_016931"	"Xe_016931"
"Xe_016932"	"to transposase domaincontaining protein_3.2"
"Xe_016933"	"Xe_016933"
"Xe_016934"	"TRAF2_30"
"Xe_016935"	"TRAF3_9"
"Xe_016936"	"Xe_016936"
"Xe_016937"	"Xe_016937"
"Xe_016938"	"Xe_016938"
"Xe_016939"	"Xe_016939"
"Xe_016940"	"TPR_26"
"Xe_016941"	"Xe_016941"
"Xe_016942"	"Xe_016942"
"Xe_029026"	"Xe_029026"
"Xe_016943"	"Xe_016943"
"Xe_016944"	"Xe_016944"
"Xe_016945"	"Xe_016945"
"Xe_016946"	"STYKc_137"
"Xe_016947"	"protein, partial Hydra magnipapillata_22"
"Xe_016948"	"STYKc_138"
"Xe_016949"	"Xe_016949"
"Xe_016950"	"Xe_016950"
"Xe_016951"	"Xe_016951"
"Xe_016952"	"Xe_016952"
"Xe_016953"	"to transposase domaincontaining protein_4.2"
"Xe_016954"	"Xe_016954"
"Xe_016955"	"Xe_016955"
"Xe_016956"	"Xe_016956"
"Xe_016957"	"STYKc_139"
"Xe_016958"	"Xe_016958"
"Xe_016959"	"Xe_016959"
"Xe_016960"	"Xe_016960"
"Xe_016961"	"Xe_016961"
"Xe_016962"	"Xe_016962"
"Xe_016963"	"TPR_27"
"Xe_016964"	"Xe_016964"
"Xe_016965"	"Xe_016965"
"Xe_016966"	"Xe_016966"
"Xe_016967"	"STYKc_140"
"Xe_016968"	"Xe_016968"
"Xe_016969"	"Xe_016969"
"Xe_016970"	"IRE1_5"
"Xe_016971"	"Xe_016971"
"Xe_016972"	"Xe_016972"
"Xe_016973"	"Xe_016973"
"Xe_016974"	"Xe_016974"
"Xe_016975"	"Xe_016975"
"Xe_016976"	"Xe_016976"
"Xe_016977"	"TRAF2_31"
"Xe_016978"	"Xe_016978"
"Xe_016979"	"ANK_7"
"Xe_016980"	"Xe_016980"
"Xe_016981"	"Retrotransposon protein_20"
"Xe_016982"	"Retrotransposon protein_21"
"Xe_016983"	"Xe_016983"
"Xe_016984"	"Xe_016984"
"Xe_016985"	"Xe_016985"
"Xe_016986"	"STYKc_141"
"Xe_016987"	"STYKc_142"
"Xe_016988"	"TRAF2_32"
"Xe_016989"	"Xe_016989"
"Xe_016990"	"STYKc_143"
"Xe_016991"	"Xe_016991"
"Xe_016992"	"CHP_1"
"Xe_016993"	"Xe_016993"
"Xe_016994"	"STYKc_144"
"Xe_016995"	"Xe_016995"
"Xe_016996"	"Xe_016996"
"Xe_016997"	"Xe_016997"
"Xe_016998"	"TRAF3_10"
"Xe_016999"	"TRAF2_33"
"Xe_017000"	"Xe_017000"
"Xe_017001"	"TRAF6_5"
"Xe_017002"	"TNF receptor-associated factor_2.2"
"Xe_017003"	"STYKc_145"
"Xe_017004"	"THAP10_22"
"Xe_017005"	"Xe_017005"
"Xe_017006"	"Integrase core domain_39"
"Xe_017008"	"G2 M phase-specific E3 ubiquitin-protein ligase-like_12"
"Xe_017009"	"Xe_017009"
"Xe_017010"	"BESS motif_8"
"Xe_017011"	"Xe_017011"
"Xe_017012"	"Xe_017012"
"Xe_017013"	"Xe_017013"
"Xe_017014"	"Xe_017014"
"Xe_017015"	"TAT_12"
"Xe_017016"	"Xe_017016"
"Xe_017017"	"protein FAR1-RELATED SEQUENCE 3-like_2"
"Xe_017018"	"MULE transposase domain_3"
"Xe_017019"	"Xe_017019"
"Xe_017020"	"Xe_017020"
"Xe_017021"	"Xe_017021"
"Xe_017022"	"TAT_13"
"Xe_017023"	"piggyBac transposable element derived 4_6"
"Xe_017024"	"Xe_017024"
"Xe_017025"	"Xe_017025"
"Xe_017026"	"TAT_14"
"Xe_017027"	"piggyBac transposable element derived 4_7"
"Xe_017028"	"Xe_017028"
"Xe_017029"	"Xe_017029"
"Xe_029027"	"Xe_029027"
"Xe_017030"	"Xe_017030"
"Xe_017031"	"Xe_017031"
"Xe_017032"	"Xe_017032"
"Xe_017033"	"Xe_017033"
"Xe_017034"	"Xe_017034"
"Xe_017035"	"TAT_15"
"Xe_017036"	"T_2"
"Xe_017037"	"TAT_16"
"Xe_017038"	"Xe_017038"
"Xe_017039"	"Xe_017039"
"Xe_017040"	"Xe_017040"
"Xe_017041"	"TAT_17"
"Xe_017042"	"Xe_017042"
"Xe_017043"	"Xe_017043"
"Xe_017044"	"Xe_017044"
"Xe_017045"	"Xe_017045"
"Xe_017046"	"Xe_017046"
"Xe_017047"	"Xe_017047"
"Xe_017048"	"Xe_017048"
"Xe_017049"	"Xe_017049"
"Xe_017050"	"Xe_017050"
"Xe_017051"	"to transposase domaincontaining protein_5.2"
"Xe_017052"	"Xe_017052"
"Xe_017053"	"TRAF2_34"
"Xe_017054"	"Xe_017054"
"Xe_017055"	"STYKc_146"
"Xe_017056"	"TRAF2_35"
"Xe_017057"	"Xe_017057"
"Xe_017058"	"Xe_017058"
"Xe_017059"	"STYKc_147"
"Xe_017060"	"Xe_017060"
"Xe_017061"	"Xe_017061"
"Xe_017062"	"Xe_017062"
"Xe_017063"	"Xe_017063"
"Xe_017064"	"Xe_017064"
"Xe_017065"	"STYKc_148"
"Xe_017066"	"TRAF3_11"
"Xe_017067"	"Xe_017067"
"Xe_017068"	"Xe_017068"
"Xe_017069"	"Xe_017069"
"Xe_017070"	"Xe_017070"
"Xe_017071"	"Xe_017071"
"Xe_017072"	"Xe_017072"
"Xe_017073"	"Xe_017073"
"Xe_029028"	"Xe_029028"
"Xe_017074"	"STYKc_149"
"Xe_017075"	"Xe_017075"
"Xe_017076"	"TPR_28"
"Xe_017077"	"Xe_017077"
"Xe_017078"	"STYKc_150"
"Xe_017079"	"Xe_017079"
"Xe_017080"	"Xe_017080"
"Xe_017081"	"STYKc_151"
"Xe_017082"	"Xe_017082"
"Xe_017083"	"transposase domain-containing protein_3"
"Xe_017084"	"Xe_017084"
"Xe_017085"	"Xe_017085"
"Xe_017086"	"Xe_017086"
"Xe_017087"	"Xe_017087"
"Xe_017088"	"STYKc_152"
"Xe_017089"	"TPR_29"
"Xe_017090"	"Homeobox domain_16"
"Xe_017091"	"Xe_017091"
"Xe_017092"	"Xe_017092"
"Xe_017093"	"Xe_017093"
"Xe_017094"	"Xe_017094"
"Xe_017095"	"Xe_017095"
"Xe_017096"	"Xe_017096"
"Xe_017097"	"Xe_017097"
"Xe_017098"	"Xe_017098"
"Xe_017099"	"Xe_017099"
"Xe_017100"	"Xe_017100"
"Xe_017101"	"Xe_017101"
"Xe_017102"	"Xe_017102"
"Xe_017103"	"Xe_017103"
"Xe_017104"	"leucine-rich repeat kinase 2"
"Xe_017105"	"Xe_017105"
"Xe_017106"	"transposable element_1"
"Xe_017107"	"HECT-domain (ubiquitin-transferase)_9"
"Xe_017108"	"Xe_017108"
"Xe_017109"	"Conserved hypothetical protein_6"
"Xe_017110"	"Xe_017110"
"Xe_017111"	"Xe_017111"
"Xe_017112"	"Xe_017112"
"Xe_029029"	"Retrotransposon protein_4.2"
"Xe_017113"	"BMP5_2"
"Xe_017114"	"Xe_017114"
"Xe_017115"	"MORN_1"
"Xe_017116"	"Inherit from meNOG: Hydra magnipapillata_6"
"Xe_017117"	"STYKc_153"
"Xe_017118"	"Xe_017118"
"Xe_017119"	"STYKc_154"
"Xe_017120"	"TRAF2_36"
"Xe_017121"	"TRAF6_6"
"Xe_017122"	"Xe_017122"
"Xe_017123"	"TNF receptor-associated factor 2_3"
"Xe_017124"	"TRAF3_12"
"Xe_017125"	"Xe_017125"
"Xe_017126"	"Xe_017126"
"Xe_017127"	"STYKc_155"
"Xe_017128"	"STYKc_156"
"Xe_017129"	"Xe_017129"
"Xe_017130"	"Xe_017130"
"Xe_017131"	"Xe_017131"
"Xe_017132"	"Xe_017132"
"Xe_017133"	"to transposase domaincontaining protein_6.2"
"Xe_017134"	"Xe_017134"
"Xe_017135"	"TRAF3_13"
"Xe_017136"	"Xe_017136"
"Xe_017137"	"STYKc_157"
"Xe_017138"	"STYKc_158"
"Xe_017139"	"STYKc_159"
"Xe_017140"	"Xe_017140"
"Xe_017141"	"Xe_017141"
"Xe_017142"	"TRAF6_7"
"Xe_017143"	"Xe_017143"
"Xe_017144"	"Xe_017144"
"Xe_017145"	"Hydra magnipapillata_27"
"Xe_017146"	"STYKc_160"
"Xe_017147"	"transposase domain-containing protein_4"
"Xe_017148"	"STYKc_161"
"Xe_017149"	"Xe_017149"
"Xe_017150"	"transposase domain-containing protein_5"
"Xe_029030"	"Xe_029030"
"Xe_017151"	"Xe_017151"
"Xe_017152"	"Xe_017152"
"Xe_017153"	"Xe_017153"
"Xe_017154"	"STYKc_162"
"Xe_017156"	"IRE1_6"
"Xe_017157"	"Xe_017157"
"Xe_017158"	"Xe_017158"
"Xe_029031"	"Integrase core domain_104"
"Xe_017159"	"TNF receptor-associated factor_3.2"
"Xe_017160"	"Xe_017160"
"Xe_017161"	"Xe_017161"
"Xe_017162"	"Xe_017162"
"Xe_017163"	"Xe_017163"
"Xe_017164"	"Xe_017164"
"Xe_017165"	"Xe_017165"
"Xe_017166"	"TRAF3_14"
"Xe_017167"	"Xe_017167"
"Xe_017168"	"Xe_017168"
"Xe_017169"	"Xe_017169"
"Xe_017170"	"PDXDC1"
"Xe_017171"	"ZNF598"
"Xe_017172"	"IDO1_1"
"Xe_017173"	"Major Facilitator Superfamily_22"
"Xe_017174"	"IDO1_2"
"Xe_017175"	"Xe_017175"
"Xe_017176"	"Xe_017176"
"Xe_017177"	"IDO1_3"
"Xe_017178"	"serine racemase_2"
"Xe_017179"	"KCNA7_3"
"Xe_017180"	"KCNA7_4"
"Xe_017181"	"G2 M phase-specific E3 ubiquitin-protein ligase-like_13"
"Xe_017182"	"Xe_017182"
"Xe_017183"	"Sulfotransferase domain_1"
"Xe_017184"	"Xe_017184"
"Xe_017185"	"Sulfotransferase domain_2"
"Xe_017186"	"Sulfotransferase domain_3"
"Xe_017187"	"Sulfotransferase domain_4"
"Xe_017188"	"TXNDC11"
"Xe_017189"	"PHF5A"
"Xe_017190"	"INTS1"
"Xe_017191"	"Xe_017191"
"Xe_017192"	"Xe_017192"
"Xe_017193"	"Tropomyosin_1"
"Xe_017194"	"Xe_017194"
"Xe_017195"	"ubiE/COQ5 methyltransferase family_1"
"Xe_017196"	"Xe_017196"
"Xe_017197"	"CED-3_1"
"Xe_017198"	"Xe_017198"
"Xe_017199"	"Xe_017199"
"Xe_017200"	"Xe_017200"
"Xe_017201"	"Xe_017201"
"Xe_017202"	"Xe_017202"
"Xe_017203"	"PLA2G6_1"
"Xe_017204"	"STYKc_163"
"Xe_017205"	"Xe_017205"
"Xe_017206"	"ubiE/COQ5 methyltransferase family_2"
"Xe_017207"	"ubiE/COQ5 methyltransferase family_3"
"Xe_017208"	"PLA2G6_2"
"Xe_017209"	"Reverse transcriptase (RNA-dependent DNA polymerase)_40"
"Xe_017210"	"RDH8_4"
"Xe_017211"	"STYKc_164"
"Xe_017212"	"HS1.05"
"Xe_017213"	"Patatin-like phospholipase_11"
"Xe_017214"	"Xe_017214"
"Xe_017215"	"Xe_017215"
"Xe_017216"	"Xe_017216"
"Xe_017217"	"RDH8_5"
"Xe_017218"	"STYKc_165"
"Xe_017219"	"Xe_017219"
"Xe_017220"	"Xe_017220"
"Xe_017221"	"Xe_017221"
"Xe_017222"	"Xe_017222"
"Xe_017223"	"IRE1_7"
"Xe_017224"	"STYKc_166"
"Xe_017225"	"Xe_017225"
"Xe_017226"	"Xe_017226"
"Xe_017227"	"Xe_017227"
"Xe_017228"	"WDR90_9"
"Xe_017229"	"WDR90_10"
"Xe_017230"	"STYKc_167"
"Xe_017231"	"Xe_017231"
"Xe_017232"	"Xe_017232"
"Xe_017233"	"PIK3CB_2"
"Xe_017234"	"Xe_017234"
"Xe_017235"	"WDR90_11"
"Xe_017236"	"ZnF_TTF_2"
"Xe_017237"	"Xe_017237"
"Xe_017238"	"WDR90_12"
"Xe_017239"	"WDR90_13"
"Xe_017240"	"STYKc_168"
"Xe_017241"	"STYKc_169"
"Xe_017242"	"WDR90_14"
"Xe_017243"	"WDR90_15"
"Xe_017244"	"IRE1_8"
"Xe_017245"	"WDR90_16"
"Xe_017246"	"Xe_017246"
"Xe_017247"	"Xe_017247"
"Xe_017248"	"RNASEL_3"
"Xe_017249"	"STYKc_170"
"Xe_017250"	"Xe_017250"
"Xe_017251"	"STYKc_171"
"Xe_017252"	"Xe_017252"
"Xe_017253"	"Xe_017253"
"Xe_017254"	"Xe_017254"
"Xe_017255"	"Xe_017255"
"Xe_017256"	"Xe_017256"
"Xe_017257"	"WDR90_17"
"Xe_017258"	"Reverse transcriptase (RNA-dependent DNA polymerase)_41"
"Xe_017259"	"WDR90_18"
"Xe_017260"	"Xe_017260"
"Xe_029032"	"ZnF_TTF_9"
"Xe_017261"	"Xe_017261"
"Xe_017262"	"Retrotransposon protein_22"
"Xe_017263"	"Xe_017263"
"Xe_017264"	"Xe_017264"
"Xe_017265"	"Retrotransposon protein_23"
"Xe_017266"	"STYKc_172"
"Xe_017267"	"Xe_017267"
"Xe_017268"	"Xe_017268"
"Xe_017269"	"Xe_017269"
"Xe_017270"	"WDR90_19"
"Xe_017271"	"WDR90_20"
"Xe_017272"	"WDR90_21"
"Xe_017273"	"Xe_017273"
"Xe_017274"	"WDR90_22"
"Xe_017275"	"WDR90_23"
"Xe_017276"	"Inherit from meNOG: Hydra magnipapillata_7"
"Xe_017277"	"WDR90_24"
"Xe_017278"	"IRE1_9"
"Xe_017279"	"STYKc_173"
"Xe_017280"	"Xe_017280"
"Xe_017281"	"STYKc_174"
"Xe_017282"	"Xe_017282"
"Xe_017283"	"Xe_017283"
"Xe_017284"	"Xe_017284"
"Xe_017285"	"serine racemase_3"
"Xe_017286"	"NLRC4_11"
"Xe_017287"	"Xe_017287"
"Xe_017288"	"WDR90_25"
"Xe_017289"	"STYKc_175"
"Xe_017290"	"Xe_017290"
"Xe_017291"	"Xe_017291"
"Xe_017292"	"STYKc_176"
"Xe_017293"	"Xe_017293"
"Xe_017294"	"STYKc_177"
"Xe_017295"	"Xe_017295"
"Xe_017296"	"PIK3CB_3"
"Xe_017297"	"Xe_017297"
"Xe_017298"	"WDR90_26"
"Xe_017299"	"WDR90_27"
"Xe_017300"	"THAP10_23"
"Xe_017301"	"Xe_017301"
"Xe_017302"	"Xe_017302"
"Xe_017303"	"WDR90_28"
"Xe_017304"	"Xe_017304"
"Xe_029033"	"IRE1_12"
"Xe_017305"	"serine racemase_4"
"Xe_029034"	"Xe_029034"
"Xe_017306"	"Xe_017306"
"Xe_017307"	"JAK2"
"Xe_017308"	"STYKc_178"
"Xe_017309"	"WDR90_29"
"Xe_017310"	"WDR90_30"
"Xe_017311"	"Xe_017311"
"Xe_017312"	"Xe_017312"
"Xe_017313"	"Xe_017313"
"Xe_017314"	"NLRC4_12"
"Xe_017315"	"Xe_017315"
"Xe_017316"	"Xe_017316"
"Xe_017317"	"STYKc_179"
"Xe_017318"	"Xe_017318"
"Xe_017319"	"Xe_017319"
"Xe_017320"	"Xe_017320"
"Xe_017321"	"Xe_017321"
"Xe_017322"	"Xe_017322"
"Xe_017323"	"Xe_017323"
"Xe_017324"	"Xe_017324"
"Xe_017325"	"IRE1_10"
"Xe_017326"	"STYKc_180"
"Xe_017327"	"Xe_017327"
"Xe_017328"	"STYKc_181"
"Xe_017329"	"STYKc_182"
"Xe_017330"	"serine racemase_5"
"Xe_017331"	"Xe_017331"
"Xe_017332"	"Xe_017332"
"Xe_017333"	"STYKc_183"
"Xe_017334"	"Xe_017334"
"Xe_017335"	"Xe_017335"
"Xe_017336"	"PIK3CD"
"Xe_017337"	"WDR90_31"
"Xe_017338"	"SIRT7_1"
"Xe_017339"	"RPS5_2"
"Xe_017340"	"RNF151_20"
"Xe_017341"	"GPN1_1"
"Xe_017342"	"PDZRN3_4"
"Xe_017343"	"GPN1_2"
"Xe_017344"	"IQCD_2"
"Xe_017346"	"RAB11FIP3"
"Xe_017347"	"SHMT1"
"Xe_017348"	"Xe_017348"
"Xe_017349"	"F8A2_2"
"Xe_017350"	"Xe_017350"
"Xe_017351"	"TUBA1A_5"
"Xe_017352"	"TUB2"
"Xe_017353"	"TUBA1D"
"Xe_017354"	"Interconversion of serine and glycine (By similarity)"
"Xe_017355"	"Xe_017355"
"Xe_017356"	"Xe_017356"
"Xe_017357"	"Xe_017357"
"Xe_017358"	"Xe_017358"
"Xe_017359"	"SKAP2"
"Xe_017360"	"Xe_017360"
"Xe_017361"	"Anoctamin_8"
"Xe_017362"	"CCZ1"
"Xe_017363"	"Xe_017363"
"Xe_017364"	"Xe_017364"
"Xe_017365"	"Anoctamin_10"
"Xe_017366"	"Xe_017366"
"Xe_017367"	"Xe_017367"
"Xe_017368"	"Anoctamin_11"
"Xe_017369"	"Xe_017369"
"Xe_017370"	"Xe_017370"
"Xe_017371"	"Xe_017371"
"Xe_017372"	"Xe_017372"
"Xe_017373"	"Xe_017373"
"Xe_017374"	"Anoctamin_12"
"Xe_017375"	"Anoctamin_13"
"Xe_017376"	"Xe_017376"
"Xe_017377"	"Xe_017377"
"Xe_029035"	"Xe_029035L"
"Xe_029036"	"Xe_029036"
"Xe_017378"	"transposon protein_4"
"Xe_017379"	"Anoctamin_14"
"Xe_017380"	"Xe_017380"
"Xe_017381"	"Sugar (and other) transporter_10"
"Xe_017382"	"DUF88"
"Xe_017383"	"Xe_017383"
"Xe_017384"	"KLHL24"
"Xe_017385"	"Xe_017385"
"Xe_017386"	"Xe_017386"
"Xe_017387"	"Xe_017387"
"Xe_017388"	"Xe_017388"
"Xe_017389"	"Xe_017389"
"Xe_017390"	"Xe_017390"
"Xe_017391"	"Xe_017391"
"Xe_017392"	"Calcium-binding EGF domain_3"
"Xe_017393"	"Xe_017393"
"Xe_017394"	"Xe_017394"
"Xe_017395"	"SCUBE2_1"
"Xe_017396"	"SCUBE2_2"
"Xe_017397"	"ACBP5"
"Xe_017398"	"Xe_017398L"
"Xe_017399"	"TDRD9_2"
"Xe_017400"	"TDRD9_3"
"Xe_017401"	"TDRD9_4"
"Xe_017402"	"TDRD9_5"
"Xe_017403"	"protein Hydra magnipapillata_53"
"Xe_017404"	"Xe_017404"
"Xe_017405"	"protein Hydra magnipapillata_1.2.3"
"Xe_017406"	"Xe_017406"
"Xe_017407"	"MPHOSPH10_1"
"Xe_017408"	"Xe_017408"
"Xe_017409"	"protein Hydra magnipapillata_54"
"Xe_017410"	"Xe_017410"
"Xe_017411"	"Conserved hypothetical protein_7"
"Xe_017412"	"Xe_017412"
"Xe_017413"	"MPHOSPH10_2"
"Xe_017414"	"Xe_017414"
"Xe_017415"	"COX10"
"Xe_017416"	"SPDEF_1"
"Xe_017417"	"7 transmembrane receptor (rhodopsin family)_10"
"Xe_017418"	"7 transmembrane receptor (rhodopsin family)_11"
"Xe_017419"	"Xe_017419"
"Xe_017420"	"COL6A6_3"
"Xe_017421"	"Xe_017421"
"Xe_017422"	"NPLOC4"
"Xe_017423"	"Xe_017423"
"Xe_017424"	"FBF1"
"Xe_017425"	"Xe_017425"
"Xe_017426"	"Xe_017426"
"Xe_017427"	"Xe_017427"
"Xe_017428"	"Xe_017428"
"Xe_017429"	"SPDEF_2"
"Xe_017430"	"Xe_017430"
"Xe_017431"	"Xe_017431"
"Xe_017432"	"Xe_017432"
"Xe_017433"	"TSPN_2"
"Xe_017434"	"Xe_017434"
"Xe_017435"	"Xe_017435"
"Xe_017436"	"Xe_017436"
"Xe_017437"	"Xe_017437"
"Xe_017438"	"Xe_017438"
"Xe_017439"	"Xe_017439"
"Xe_017440"	"Xe_017440"
"Xe_017441"	"CYP2U1_8"
"Xe_017442"	"THAP10_24"
"Xe_017445"	"SLC22A3_1"
"Xe_017444"	"harbinger transposase derived 1_5"
"Xe_017446"	"SLC22A3_2"
"Xe_017447"	"TDRD9_6"
"Xe_017448"	"Xe_017448"
"Xe_017449"	"Xe_017449"
"Xe_017450"	"Xe_017450"
"Xe_017451"	"Xe_017451"
"Xe_017452"	"Xe_017452"
"Xe_017453"	"Xe_017453"
"Xe_017454"	"Xe_017454"
"Xe_017455"	"Xe_017455"
"Xe_017456"	"Xe_017456"
"Xe_017457"	"Xe_017457"
"Xe_017458"	"Xe_017458"
"Xe_017459"	"Xe_017459"
"Xe_017460"	"Xe_017460"
"Xe_017461"	"protein, partial Hydra magnipapillata_23"
"Xe_017462"	"Xe_017462"
"Xe_017463"	"Xe_017463"
"Xe_017464"	"Xe_017464"
"Xe_017465"	"Xe_017465"
"Xe_017466"	"Xe_017466"
"Xe_017467"	"AIG1 family"
"Xe_017468"	"fibronectin type III_1"
"Xe_017469"	"TDRD9_7"
"Xe_017470"	"fibronectin type III_2"
"Xe_017471"	"Xe_017471L"
"Xe_017472"	"Xe_017472"
"Xe_017473"	"Hydra magnipapillata_28"
"Xe_017474"	"Xe_017474"
"Xe_017475"	"Xe_017475"
"Xe_017476"	"Xe_017476"
"Xe_017477"	"CYP2U1_9"
"Xe_017478"	"SLC22A3_3"
"Xe_017479"	"harbinger transposase derived 1_6"
"Xe_017481"	"SLC22A3_4"
"Xe_017482"	"TDRD9_8"
"Xe_017483"	"fibronectin type III_3"
"Xe_017484"	"Xe_017484"
"Xe_017485"	"Xe_017485"
"Xe_017486"	"Xe_017486"
"Xe_017487"	"Xe_017487"
"Xe_017488"	"TDRD9_9"
"Xe_017489"	"RPL38"
"Xe_017490"	"Fibronectin type III domain_3"
"Xe_017491"	"Xe_017491"
"Xe_017492"	"tripartite motif containing_1.2"
"Xe_017493"	"fibronectin type III_4"
"Xe_017494"	"Xe_017494"
"Xe_017495"	"Xe_017495"
"Xe_017496"	"Xe_017496"
"Xe_017497"	"Xe_017497"
"Xe_017498"	"Xe_017498"
"Xe_017499"	"Xe_017499"
"Xe_017500"	"Xe_017500"
"Xe_017501"	"Xe_017501"
"Xe_017502"	"Xe_017502"
"Xe_017503"	"Xe_017503"
"Xe_017504"	"Xe_017504"
"Xe_017505"	"Xe_017505"
"Xe_017506"	"Xe_017506"
"Xe_017507"	"Xe_017507"
"Xe_017508"	"Xe_017508"
"Xe_017509"	"MHC2"
"Xe_017510"	"Xe_017510"
"Xe_017511"	"Xe_017511"
"Xe_029037"	"Xe_029037"
"Xe_017512"	"Xe_017512"
"Xe_017513"	"Xe_017513"
"Xe_017514"	"Xe_017514"
"Xe_017515"	"MYH11_1"
"Xe_017516"	"Xe_017516"
"Xe_017517"	"Xe_017517"
"Xe_017518"	"Xe_017518"
"Xe_017519"	"Xe_017519"
"Xe_017520"	"MYH10_1"
"Xe_017521"	"Xe_017521"
"Xe_017522"	"Xe_017522"
"Xe_017523"	"MYH10_2"
"Xe_017524"	"Xe_017524"
"Xe_017525"	"Xe_017525"
"Xe_017526"	"Xe_017526"
"Xe_017527"	"Xe_017527"
"Xe_017528"	"Xe_017528"
"Xe_017529"	"Xe_017529"
"Xe_017530"	"Xe_017530"
"Xe_017531"	"Xe_017531"
"Xe_017532"	"Xe_017532"
"Xe_017533"	"Xe_017533"
"Xe_017534"	"Xe_017534"
"Xe_017535"	"Xe_017535"
"Xe_017536"	"MYH11_2"
"Xe_017537"	"Xe_017537"
"Xe_017538"	"Xe_017538"
"Xe_017539"	"Xe_017539"
"Xe_017540"	"Xe_017540"
"Xe_017541"	"Xe_017541"
"Xe_017542"	"Xe_017542"
"Xe_017543"	"Xe_017543"
"Xe_017544"	"Xe_017544"
"Xe_017545"	"Xe_017545"
"Xe_017546"	"Xe_017546"
"Xe_017547"	"Xe_017547"
"Xe_017548"	"Xe_017548"
"Xe_017549"	"Xe_017549"
"Xe_017550"	"NOSIP"
"Xe_017551"	"ECHS1"
"Xe_017552"	"ARPC1A"
"Xe_017553"	"GMD"
"Xe_017554"	"Xe_017554"
"Xe_017555"	"Xe_017555"
"Xe_017556"	"Xe_017556"
"Xe_017557"	"Retrotransposon protein_24"
"Xe_017558"	"Xe_017558"
"Xe_017559"	"Retrotransposon protein_25"
"Xe_017560"	"Xe_017560"
"Xe_017561"	"Xe_017561"
"Xe_017562"	"Xe_017562"
"Xe_017563"	"Xe_017563"
"Xe_017564"	"Xe_017564"
"Xe_017565"	"Xe_017565"
"Xe_017566"	"Xe_017566"
"Xe_017567"	"Xe_017567"
"Xe_017568"	"EPTP domain"
"Xe_017569"	"Xe_017569"
"Xe_017570"	"ELAC2_1"
"Xe_017571"	"Xe_017571"
"Xe_017572"	"Xe_017572"
"Xe_017573"	"PGUG_02613"
"Xe_017574"	"ELAC2_2"
"Xe_017575"	"Xe_017575"
"Xe_017577"	"Xe_017577"
"Xe_017578"	"RNASEH2C_1"
"Xe_017579"	"ELAC2_3"
"Xe_017580"	"Xe_017580"
"Xe_017581"	"Inherit from meNOG: Hydra magnipapillata_8"
"Xe_029038"	"Xe_029038L"
"Xe_017582"	"Methyltransferase_1"
"Xe_017583"	"Methyltransferase_2"
"Xe_017584"	"Xe_017584"
"Xe_017585"	"Xe_017585"
"Xe_017586"	"RNASEH2C_2"
"Xe_017587"	"ELAC2_4"
"Xe_017588"	"Xe_017588"
"Xe_017589"	"Inherit from meNOG: Hydra magnipapillata_9"
